idAgence,designation,realMaxWaitingTimeMs,coordonneeX,coordonneeY,coordonneeXPrecise,coordonneeYPrecise,position,commune,type,codeESirius,codePostal,lieuDitOuTribu,localite,idRefloc,codePostalRefloc,localiteRefloc,time
1651,Agence de NOUMEA DUCOS CENTRE,0,446072.450000003,218361.16999999993,446189,218403,"{'lat': -22.236750788487875, 'lon': 166.44692628074105}",NOUMEA,AGENCE,site17,98841,,NOUMEA CEDEX,05ADNC0118087700300000,98800,NOUMEA,1672613631.6202664
4318,Agence de PAITA,429000,438030.2924000025,230183.5451999996,438030,230176,"{'lat': -22.1301720079482, 'lon': 166.36864312590276}",PAITA,AGENCE,site10,98890,VILLAGE DE PAITA,PAITA,TMP38630,98889,PAITA,1672613631.6435935
4319,Agence de POINDIMIE,0,330479.95539999753,362093.4367999993,330475,362106,"{'lat': -20.937791961312012, 'lon': 165.33158399082174}",POINDIMIE,AGENCE,site15,98822,VILLAGE DE POINDIMIE,POINDIMIE,TMP05040,98822,POINDIMIE,1672613631.6672487
4171,Agence de PONERIHOUEN,0,338074.876000002,347237.5423000008,338067,347248,"{'lat': -21.072256253739383, 'lon': 165.40406179585077}",PONERIHOUEN,AGENCE,site47,98823,VILLAGE DE PONERIHOUEN,PONERIHOUEN,TMP19844,98823,PONERIHOUEN,1672613631.6914058
4326,Agence de VOH,0,263699.49930000305,360315.82239999995,263706,360314,"{'lat': -20.950030051101255, 'lon': 164.68938779467402}",VOH,AGENCE,site35,98833,VOH VILLAGE RIVE DROITE,VOH,TMP26404,98833,VOH,1672613631.7178483
4309,Agence de MARE LA ROCHE,190000,610437.1373689548,301350.77827368566,610869,301546,"{'lat': -21.475452867857534, 'lon': 168.03078031606364}",MARE,ANNEXE,site41,98878,La Roche,LA ROCHE,04TBNC0115023000000000,98828,MARE,1672613631.7437706
4170,Agence de NOUMEA VALLEE DES COLONS,38000,446756.5099999979,214629.00999999978,446751,214630,"{'lat': -22.270437419422873, 'lon': 166.4536670402177}",NOUMEA,ANNEXE,site21,98841,,NOUMEA CEDEX,05ADNC0118058700540000,98800,NOUMEA,1672613631.7683332
4310,Agence de MOINDOU,0,367105.9452000037,278873.54089999944,366555,278703,"{'lat': -21.690519046609122, 'lon': 165.68210414425718}",MOINDOU,ANNEXE,null,98819,VILLAGE DE MOINDOU,MOINDOU,TMP22241,98819,MOINDOU,1672613932.4001677
4176,Centre de Distribution du Courrier,0,445672.8500000015,214091.58000000007,445706,214091,"{'lat': -22.275318886068586, 'lon': 166.4431673905479}",NOUMEA,CDC,null,98841,,NOUMEA CEDEX,05ADNC0118049900070000,98800,NOUMEA,1672613932.4255376
4304,Agence de HOUAILOU PORO,0,369911.0024000034,321999.9923999999,369919,322003,"{'lat': -21.301032130392553, 'lon': 165.709986020355}",HOUAILOU,ANNEXE,null,98838,PORO Poro,PORO,TMP22297,98816,HOUAILOU,1672613932.44793
9502,TOMO SERVICES,0,414695.3241999969,249399.27869999968,0,0,"{'lat': -21.956970675239912, 'lon': 166.14227846402935}",BOULOUPARIS,POINT_RELAIS,,98812,VILLAGE DE TOMO,BOULOUPARIS,TMP19891,98812,BOULOUPARIS,1672613932.4726017
14051,AGENCE COMPTABLE - CAVEAU,0,445672.8500000015,214091.58000000007,0,0,"{'lat': -22.275318886068586, 'lon': 166.4431673905479}",NOUMEA,AGENCE,,98841,,NOUMEA CEDEX,05ADNC0118049900070000,98800,NOUMEA,1672613932.503016
4305,Agence de KONE,0,281805.8500000015,348277.6640000008,281806,348304,"{'lat': -21.060043624962425, 'lon': 164.8626425985369}",KONE,AGENCE,site13,98860,,KONE,05ADNC0211000300230000,98859,KONE,1672613932.5277107
4157,Agence de KAALA-GOMEN,0,232992.7819999978,391297.13709999993,232994,391299,"{'lat': -20.66761813427862, 'lon': 164.39719714705936}",KAALA-GOMEN,AGENCE,site26,98817,VILLAGE DE KAALA-GOMEN,KAALA-GOMEN,TMP16453,98817,KAALA-GOMEN,1672613932.5523512
4320,Agence de POUEBO,2277000,252550.51139999926,421279.5957999993,252512,421318,"{'lat': -20.39852709831761, 'lon': 164.5874857417392}",POUEBO,AGENCE,site49,98824,POUEBO - OUBATCHE,POUEBO,TMP16824,98824,POUEBO,1672613932.5770729
4165,Agence de MONT-DORE PONT DES FRANCAIS,7414000,450123.6199999973,220029.22000000067,450112,220042,"{'lat': -22.22157763419991, 'lon': 166.48617413176544}",MONT-DORE,ANNEXE,site37,98874,,PONT DES FRANCAIS,05ADNC0117042801070000,98809,MONT-DORE,1672613932.6012146
4159,Agence de KOUAOUA,0,382030.45589999855,311535.2644999996,382030,311535,"{'lat': -21.395717746912663, 'lon': 165.82668789444932}",KOUAOUA,AGENCE,site27,98818,Amon-Kasiori,KOUAOUA,TMP17474,98818,KOUAOUA,1672613932.6287634
4169,Agence de NOUMEA SUD N'GEA,0,446772.5099999979,212851.24000000022,446756,212855,"{'lat': -22.28649155924961, 'lon': 166.4538723643038}",NOUMEA,ANNEXE,site4,98841,,NOUMEA CEDEX,05ADNC0118070200280000,98800,NOUMEA,1672613932.6533573
4167,Agence de NOUMEA RIVIERE SALEE,192000,447954.6300000027,218612.65000000037,447896,218697,"{'lat': -22.234430118754165, 'lon': 166.46517702264256}",NOUMEA,AGENCE,site11,98841,,NOUMEA CEDEX,05ADNC0118008000530000,98800,NOUMEA,1672613932.676867
4166,Agence de NOUMEA BELLE VIE,279000,448361.8299999982,217435.73000000045,448394,217405,"{'lat': -22.245047717612426, 'lon': 166.46916124721352}",NOUMEA,AGENCE,site5,98841,,NOUMEA CEDEX,05ADNC0118058302240000,98800,NOUMEA,1672613932.7018497
4174,Agence de POYA NEPOUI,0,295883.76860000193,318618.83689999953,295879,318614,"{'lat': -21.328805703187765, 'lon': 164.9962750251148}",POYA,ANNEXE,site43,98877,VILLAGE DE NEPOUI,NEPOUI,TMP02858,98827,POYA,1672613932.727685
4151,Agence de BELEP,0,155586.6393999979,492029.61730000004,153370,496078,"{'lat': -19.749132616002665, 'lon': 163.6688230007959}",BELEP,AGENCE,site48,98811,null,BELEP,01AGNC0201983040000000,98811,BELEP,1672613932.7514093
4308,Agence de MARE TADINE,126000,594845.5265860267,293680.7009438409,594555,293401,"{'lat': -21.54648900518961, 'lon': 167.88122247551448}",TADINE,AGENCE,site32,98828,Tadine,TADINE,04TBNC0115076000000000,98828,TADINE,1672613932.7763574
4175,Agence de THIO,0,422306.3306000009,287718.6599000003,422314,287719,"{'lat': -21.610790930488918, 'lon': 166.21545595354644}",THIO,AGENCE,site33,98829,VILLAGE DE THIO,THIO,TMP13085,98829,THIO,1672613932.8004634
4163,Agence de L'ILE DES PINS VAO,0,553736.0077026911,170043.79435824222,553705,170475,"{'lat': -22.667016599892047, 'lon': 167.49576095767006}",ILE DES PINS,AGENCE,site34,98832,Vao,VAO,04TBNC0309176000000000,98832,ILE DES PINS,1672613932.8261795
4152,Agence de BOURAIL,0,348020.3840999976,292310.1236000005,348020,292310,"{'lat': -21.56870438658617, 'lon': 165.4980747732025}",BOURAIL,AGENCE,site16,98870,MARAICHERS,BOURAIL,TMP06833,98870,BOURAIL,1672613932.850886
4312,Agence de MONT-DORE PLUM,0,464206.8599999994,214240.5700000003,464233,214256,"{'lat': -22.273402633709637, 'lon': 166.62299701139187}",MONT-DORE,ANNEXE,null,98875,,PLUM,05ADNC0117042790480000,98809,MONT-DORE,1672613932.8737366
4329,Centre de Distribution du Courrier de DUMBEA,0,446300.1300000027,221711.0700000003,446300,221711,"{'lat': -22.20649225111039, 'lon': 166.44904153815918}",DUMBEA,CDC,null,98835,,DUMBEA,05ADNC0105033002470000,98835,DUMBEA,1672613932.9229496
9504,UREGEI Célène,0,441191.25,215360.49000000022,0,0,"{'lat': -22.263968762237127, 'lon': 166.39965078317329}",NOUMEA,POINT_RELAIS,,98820,,WE,05ADNC0118032600120000,98800,NOUMEA,1672613932.944579
10851,LAVERIE DES SENTEURS,0,439905.5300000012,226468.01400000043,0,0,"{'lat': -22.163686576300545, 'lon': 166.38690963624717}",PAITA,POINT_RELAIS,,98889,LOTISSEMENT SAVANNAH,PAITA,TMP39985,98889,PAITA,1672613932.9665473
4302,Agence de CANALA,0,396056.4122999981,297966.0706999991,396076,297962,"{'lat': -21.518367004732173, 'lon': 165.96193312345403}",CANALA,AGENCE,site24,98813,LOTISSEMENT F.S.H. CANALA VILLAGE DE CANALA,CANALA,TMP10928,98813,CANALA,1672613932.9903564
4316,Agence de OUVEA FAYAOUE,0,455770.66160387173,393702.9166130082,455723,393780,"{'lat': -20.652759156874346, 'lon': 166.53518020595448}",FAYAOUE,AGENCE,site25,98814,Fayaoué,FAYAOUE,04TBNC0320150000000000,98814,FAYAOUE,1672613933.0141594
4172,Agence de POUM,0,193612.68999999762,439082.6183000002,193627,439034,"{'lat': -20.231976053501533, 'lon': 164.02508813647802}",POUM,AGENCE,site30,98826,VILLAGE DE POUM Titch,POUM,TMP19402,98826,POUM,1672613933.039847
1652,Agence de NOUMEA DUCOS LOGICOOP,821000,444446.8500000015,218799.09999999963,444443,218773,"{'lat': -22.23283712929801, 'lon': 166.4311454961512}",NOUMEA,ANNEXE,site19,98841,,NOUMEA CEDEX,05ADNC0118087701390000,98800,NOUMEA,1672613933.0649643
4325,Agence de TOUHO,0,320388.8338999972,379412.2594000008,320342,379450,"{'lat': -20.78094237321796, 'lon': 165.23537655460837}",TOUHO,AGENCE,site46,98831,TOUHO,TOUHO,TMP16590,98831,TOUHO,1672613933.0882587
4328,Agence ENTREPRISES,199000,445241.0799999982,214674.68999999948,445244,214646,"{'lat': -22.270063966902732, 'lon': 166.43896202567333}",NOUMEA,AGENCE,site3,98841,,NOUMEA CEDEX,05ADNC0118026600090000,98800,NOUMEA,1672613933.1125054
4317,Agence de OUVEA SAINT JOSEPH,0,462833.137277479,416158.66900178284,462222,416047,"{'lat': -20.44970314654579, 'lon': 166.60212172498558}",FAYAOUE,ANNEXE,null,98814,Eot-Saint-Joseph,FAYAOUE,04TBNC0320272000000000,98814,FAYAOUE,1672613933.1372466
4156,Agence de HOUAILOU,0,361365.1579999998,324462.9104999993,361378,324484,"{'lat': -21.278622063734613, 'lon': 165.62767338173657}",HOUAILOU,AGENCE,site45,98816,VILLAGE DE HOUAILOU,HOUAILOU,TMP22872,98816,HOUAILOU,1672613933.1633894
4160,Agence de KOUMAC,244000,220675.33309999853,403179.29949999973,220697,403132,"{'lat': -20.559118471311272, 'lon': 164.28024771712415}",KOUMAC,AGENCE,site14,98850,VILLAGE DE KOUMAC,KOUMAC,TMP25745,98850,KOUMAC,1672613933.186933
4311,Agence de MONT-DORE LA COULEE,295000,460364.244099997,218156.13260000013,460360,218145,"{'lat': -22.238176220377806, 'lon': 166.5855702851434}",MONT-DORE,ANNEXE,site38,98876,,LA COULEE,05ADNC0117042600150000,98809,MONT-DORE,1672613933.2140949
4307,Agence de LIFOU WE,1493000,530641.6171218881,364776.7652714543,531533,363947,"{'lat': -20.91015701574535, 'lon': 167.25585640088806}",WE,AGENCE,site36,98820,Qanono Sinoj,WE,04TBNC0314222000000000,98820,WE,1672613933.2387471
4321,Agence de POUEMBOUT,0,285727.2681000009,341271.70109999925,285739,341265,"{'lat': -21.1235779520635, 'lon': 164.89990189362152}",POUEMBOUT,AGENCE,site29,98825,VILLAGE DE POUEMBOUT,POUEMBOUT,TMP25346,98825,POUEMBOUT,1672613933.267945
4168,Agence de NOUMEA SUD,210000,445967.2199999988,212085.4299999997,445972,212093,"{'lat': -22.29342828672746, 'lon': 166.44607921717136}",NOUMEA,AGENCE,site7,98841,,NOUMEA CEDEX,05ADNC0118034700190000,98800,NOUMEA,1672613933.2933311
1152,Agence de NOUMEA VALLEE DU TIR,0,445934.3800000027,215750.6400000006,445927,215749,"{'lat': -22.260329590749315, 'lon': 166.4456591312507}",NOUMEA,AGENCE,site12,98841,,NOUMEA CEDEX,05ADNC0118006500030000,98800,NOUMEA,1672613933.3191211
1151,Centre de Traitement Postal,0,446400.6599999964,218117.88000000082,446400,218117,"{'lat': -22.238939402080792, 'lon': 166.45011686307052}",NOUMEA,CTC,site6,98808,,NOUMEA CEDEX,05ADNC0118025400150000,98800,NOUMEA,1672613933.3434033
4323,Agence de TONTOUTA,0,422331.96350000054,242663.05560000055,0,0,"{'lat': -22.01773035945205, 'lon': 166.21630570516461}",TONTOUTA,AGENCE,site20,98840,Tontouta,TONTOUTA,TMP38259,98840,TONTOUTA,1672613933.367104
4173,Agence de POYA,0,312795.9101999998,316715.21869999915,312783,316713,"{'lat': -21.346901218659347, 'lon': 165.15921314842922}",POYA,AGENCE,site31,98827,POYA PATURAGE,POYA,TMP02864,98827,POYA,1672613933.391401
4153,Agence de DUMBEA MAIRIE,0,447275.5600000024,225966.7100000009,447204,225988,"{'lat': -22.1680339427704, 'lon': 166.458380665043}",DUMBEA,ANNEXE,null,98836,,DUMBEA GA,05ADNC0105025407770000,98835,DUMBEA,1672613933.4329927
4162,Agence de LIFOU MOU,0,546448.8010640002,344306.6356786418,545726,344454,"{'lat': -21.093832372437117, 'lon': 167.4095771909463}",LIFOU,ANNEXE,null,98885,Mou,MOU,04TBNC0314170000000000,98820,LIFOU,1672613933.457977
4177,Agence philatélique,0,445672.8500000015,214091.58000000007,0,0,"{'lat': -22.275318886068586, 'lon': 166.4431673905479}",NOUMEA,AGENCE,null,98841,,NOUMEA CEDEX,05ADNC0118049900070000,98800,NOUMEA,1672613933.484748
